Rank,Name,Background,BackgroundWeight,Eyes,EyesWeight,Fur,FurWeight,Hands,HandsWeight,Hat,HatWeight,Mask,MaskWeight,Mouth,MouthWeight,Outfit,OutfitWeight,Tail,TailWeight,Wings,WingsWeight,TraitCount,Weighting
761,Maria Edwards,Green,5.9445585,Blue Eyes,8.4034833,Bicolor,10,Knife and Fork,10.087108,Headphones,32.7118644,Groucho,42.2627737,Hidden,24.6382979,Nekkid,14.6212121,None,1.0614115,None,1.0199049,8,160.1044107
762,Weezey Edwards,Red,6.0819328,Dollar Eyes,68.9285714,Pink,10.1757469,Taiyaki,9.1759113,Fire Bucket,16.8804665,None,1.1855037,Serious,12.0876827,Lobster Bib,31.6393443,None,1.0614115,None,1.0199049,7,160.09105639999999
763,Maximus,Blue,6.0883281,Cute Eyes,9.9313894,White,9.368932,Chicken,9.3236715,Devil,99.8275862,None,1.1855037,Tongue Out,12.5053996,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,160.0873639
764,King Catman Bigglesworth the Third,Red,6.0819328,Small Pupils,9.7804054,Dark Gray Striped,9.5860927,Knife and Fork,10.087108,Pharaoh Headdress,73.2911392,None,1.1855037,Normal,12.9820628,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,159.82786869999998
765,Charles Perez,Blue,6.0883281,Green Eyes,6.3977901,Gray Striped,9.6661102,None,19.5608108,Pirate Hat,41.0638298,None,1.1855037,Cigar,56.7647059,Chef,13.8848921,None,1.0614115,None,1.0199049,6,159.7519242
766,Mellow Cooper,Purple,6.1269841,Dollar Eyes,68.9285714,Orange Striped,10.0520833,Milk,9.6822742,Headphones,32.7118644,None,1.1855037,Serious,12.0876827,Suit,15.038961,None,1.0614115,None,1.0199049,7,159.74982159999996
767,James Magillicutty,Purple,6.1269841,Blue Eyes,8.4034833,Tricolor,20.6785714,Fish Bowl,9.0327613,None,2.5506608,Groucho,42.2627737,Hidden,24.6382979,Nekkid,14.6212121,Devil Tail,20.8273381,None,1.0199049,8,159.515784
768,Ricardo,Red,6.0819328,Blue Eyes,8.4034833,Pink,10.1757469,Onigiri,9.538715,Devil,99.8275862,None,1.1855037,Happy,12.2151899,Collar,7.8561737,None,1.0614115,None,1.0199049,7,159.2202283
769,Mr. Georgie Castro,Yellow,6.1991435,Blue Eyes,8.4034833,White,9.368932,Onigiri,9.538715,Headphones,32.7118644,Groucho,42.2627737,Hidden,24.6382979,Nekkid,14.6212121,None,1.0614115,None,1.0199049,8,159.17953469999998
770,Sprinkles Denver,Blue,6.0883281,Yellow Eyes,6.505618,Pink,10.1757469,Wand,38.0921053,Pirate Hat,41.0638298,Clown,19.1721854,Clown,19.1721854,Hoodie,7.4040921,None,1.0614115,None,1.0199049,8,159.10920380000002
771,Lady Athena Summers,Green,5.9445585,White Eyes,27.5714286,Bicolor,10,Milk,9.6822742,Unicorn Tiara,33.4682081,None,1.1855037,Very Angry,16.4957265,Royal Cloak,50.7894737,None,1.0614115,None,1.0199049,7,159.07307010000002
772,Hercules Muncher,Yellow,6.1991435,Blue Eyes,8.4034833,Pink,10.1757469,Machete,38.8590604,Cap,17.1810089,None,1.1855037,Mustache,40.2083333,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,159.0459041
773,Nala Perez,Purple,6.1269841,Very Angry,9.8974359,White,9.368932,Onigiri,9.538715,Devil,99.8275862,None,1.1855037,Angry,11.7444219,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,159.0295677
774,Prince Alan Rodriguez,Red,6.0819328,Cute Eyes,9.9313894,Pink,10.1757469,Milk,9.6822742,Crown,93.3870968,None,1.1855037,Very Angry,16.4957265,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,159.019027
775,Loki Thompson,Green,5.9445585,Fire Eyes,80.4166667,Gray Striped,9.6661102,Milk,9.6822742,Sombrero,15.078125,None,1.1855037,Drooling,18.2649842,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,158.7953314
776,Carlos Lopez,Orange,5.926305,Small Pupils,9.7804054,Orange Striped,10.0520833,Taiyaki,9.1759113,Devil,99.8275862,None,1.1855037,Growling,11.4201183,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,158.7268869
777,Pierre Idol,Purple,6.1269841,Blue Eyes,8.4034833,White,9.368932,Pizza,9.4146341,Devil,99.8275862,None,1.1855037,Normal,12.9820628,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,158.6491751
778,Sadie Boutlier,Blue,6.0883281,Star Glasses,22.4418605,White,9.368932,None,19.5608108,None,2.5506608,None,1.1855037,Happy,12.2151899,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,5,158.608064
779,King Midnight the Fourth,Yellow,6.1991435,Very Angry,9.8974359,Bicolor,10,None,19.5608108,Pharaoh Headdress,73.2911392,None,1.1855037,Drooling,18.2649842,Suit,15.038961,None,1.0614115,None,1.0199049,6,158.5779318
780,King Solomon Zimmerman,Orange,5.926305,Yellow Eyes,6.505618,Pink,10.1757469,Taiyaki,9.1759113,Pharaoh Headdress,73.2911392,None,1.1855037,Mustache,40.2083333,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,158.5479141
781,Ol' Stephan Lardhi,Red,6.0819328,Star Glasses,22.4418605,Gray Striped,9.6661102,None,19.5608108,None,2.5506608,None,1.1855037,Angry,11.7444219,Collar,7.8561737,None,1.0614115,None,1.0199049,5,158.36359600000003
782,Prince Isra Berger,Green,5.9445585,Small Pupils,9.7804054,Black,9.5702479,Milk,9.6822742,Crown,93.3870968,None,1.1855037,Fangs,17.439759,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,158.3298344
783,Boots Suzuki,Purple,6.1269841,Small Pupils,9.7804054,Striped,10,Fish Bowl,9.0327613,Unicorn Tiara,33.4682081,None,1.1855037,Cigar,56.7647059,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,158.26547979999998
784,Queenie Adams,Green,5.9445585,Star Glasses,22.4418605,Bicolor,10,Pizza,9.4146341,Pirate Hat,41.0638298,None,1.1855037,Cigar,56.7647059,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,158.1740662
785,Willow Chen,Green,5.9445585,Blue Eyes,8.4034833,Dark Gray Striped,9.5860927,Taiyaki,9.1759113,Devil,99.8275862,None,1.1855037,Smiling,12.6695842,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,158.13270880000002
786,King Alan Jackson,Blue,6.0883281,Small Pupils,9.7804054,Gray Striped,9.6661102,Fish Bowl,9.0327613,Pharaoh Headdress,73.2911392,None,1.1855037,Happy,12.2151899,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,158.09306189999998
787,Manuel Catman,Orange,5.926305,Cute Eyes,9.9313894,Black,9.5702479,Game Boy,64.3333333,Sombrero,15.078125,None,1.1855037,Mustache,40.2083333,Collar,7.8561737,None,1.0614115,None,1.0199049,7,158.0253081
788,Mellow Davis,Green,5.9445585,Blue Eyes,8.4034833,White,9.368932,Taiyaki,9.1759113,Sombrero,15.078125,Groucho,42.2627737,Hidden,24.6382979,Lobster Bib,31.6393443,None,1.0614115,None,1.0199049,8,157.94653879999998
789,Pearl Adams,Blue,6.0883281,Yellow Eyes,6.505618,Gray Striped,9.6661102,Knife and Fork,10.087108,Devil,99.8275862,None,1.1855037,Tongue Out,12.5053996,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,157.94501050000002
790,Weezey Gomez,Red,6.0819328,Small Pupils,9.7804054,Siamese,19.2358804,Game Boy,64.3333333,Unicorn Tiara,33.4682081,None,1.1855037,Angry,11.7444219,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,157.9090423
791,Buzz Murphy,Red,6.0819328,Blue and Yellow,25.5066079,Crystal,32.7118644,Game Boy,64.3333333,None,2.5506608,None,1.1855037,Happy,12.2151899,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,6,157.86850620000004
792,Teddy,Red,6.0819328,Small Pupils,9.7804054,White,9.368932,None,19.5608108,None,2.5506608,None,1.1855037,Fangs,17.439759,Nekkid,14.6212121,None,1.0614115,None,1.0199049,5,157.8653382
793,Jasmine Kozlov,Orange,5.926305,Small Pupils,9.7804054,Gray Striped,9.6661102,Nerf Guns,42.8888889,Wizard Hat,56.7647059,None,1.1855037,Normal,12.9820628,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,157.7510908
794,Mr. Loki Jameal,Orange,5.926305,Fire Eyes,80.4166667,Dark Gray Striped,9.5860927,Milk,9.6822742,Halo,20.8273381,None,1.1855037,Drooling,18.2649842,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,157.74571799999995
795,Laurielle Boutlier,Orange,5.926305,Fire Eyes,80.4166667,Black,9.5702479,Milk,9.6822742,Halo,20.8273381,None,1.1855037,Drooling,18.2649842,Collar,7.8561737,None,1.0614115,None,1.0199049,7,157.66539029999998
796,Misty Miller,Red,6.0819328,Scar Crystal Eye,47.4590164,Dark Gray Striped,9.5860927,Fish Bowl,9.0327613,Fire Bucket,16.8804665,None,1.1855037,Smiling,12.6695842,Wizard Robe,50.7894737,None,1.0614115,None,1.0199049,7,157.62072809999998
797,King Thanos Suzuki,Green,5.9445585,White Eyes,27.5714286,Gray Striped,9.6661102,Taiyaki,9.1759113,Pharaoh Headdress,73.2911392,None,1.1855037,Happy,12.2151899,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,157.60695030000002
798,Felix Wagner,Purple,6.1269841,Closed,25.5066079,Tricolor,20.6785714,Milk,9.6822742,Sombrero,15.078125,None,1.1855037,Mustache,40.2083333,Hawaiian Shirt,7.9206566,Devil Tail,20.8273381,None,1.0199049,8,157.58809559999997
799,Penelope Edwards,Red,6.0819328,Green Eyes,6.3977901,Gold,38.6,Pizza,9.4146341,Party Hat,15.4812834,Diver,18.5576923,Snorkel,18.5576923,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,8,157.42386509999997
800,Isra Nakamoto,Yellow,6.1991435,Blue Eyes,8.4034833,Gold,38.6,Knife and Fork,10.087108,Halo,20.8273381,None,1.1855037,Mustache,40.2083333,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,157.4178212
801,Lady Bella Alvarez,Orange,5.926305,Yellow Eyes,6.505618,Orange Striped,10.0520833,Knife and Fork,10.087108,Crown,93.3870968,None,1.1855037,Drooling,18.2649842,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,157.2652524
802,Joy Alvarez,Orange,5.926305,Yellow Eyes,6.505618,Striped,10,Pizza,9.4146341,Devil,99.8275862,None,1.1855037,Normal,12.9820628,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,157.2006835
803,Beatrix Lee,Orange,5.926305,Scar Crystal Eye,47.4590164,Bicolor,10,Skateboard,35.0909091,Unicorn Tiara,33.4682081,None,1.1855037,Happy,12.2151899,Collar,7.8561737,None,1.0614115,None,1.0199049,7,157.13720270000002
804,Prince Ronny Thompson,Red,6.0819328,Green Eyes,6.3977901,Orange Striped,10.0520833,Taiyaki,9.1759113,Crown,93.3870968,None,1.1855037,Happy,12.2151899,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,157.0526168
805,Casey Murphy,Red,6.0819328,Very Angry,9.8974359,Pink,10.1757469,Wand,38.0921053,Straw Hat,15.9504132,None,1.1855037,Very Angry,16.4957265,Pirate Jacket,27.9710145,Devil Tail,20.8273381,None,1.0199049,8,157.05091819999998
806,Ol' Petey Doolittle,Green,5.9445585,Yellow Eyes,6.505618,Dark Gray Striped,9.5860927,Knife and Fork,10.087108,Devil,99.8275862,None,1.1855037,Angry,11.7444219,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,156.9602457
807,Charles Nakamura,Orange,5.926305,Yellow Eyes,6.505618,Dark Gray Striped,9.5860927,Beer,41.0638298,Unicorn Tiara,33.4682081,None,1.1855037,Beard,40.2083333,Suit,15.038961,None,1.0614115,None,1.0199049,7,156.9187484
808,Patrick Cooper,Orange,5.926305,Green Eyes,6.3977901,Striped,10,Onigiri,9.538715,Devil,99.8275862,None,1.1855037,Serious,12.0876827,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,156.82013609999998
809,Emery Magoo,Orange,5.926305,Fire Eyes,80.4166667,Siamese,19.2358804,Fish Bowl,9.0327613,Straw Hat,15.9504132,None,1.1855037,Normal,12.9820628,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,156.8089498
810,Sir Diego Pickles,Blue,6.0883281,Green Eyes,6.3977901,Pink,10.1757469,Game Boy,64.3333333,Halo,20.8273381,None,1.1855037,Happy,12.2151899,Lobster Bib,31.6393443,None,1.0614115,None,1.0199049,7,156.7984712
811,Kassy Schmidt,Yellow,6.1991435,Green Eyes,6.3977901,Black,9.5702479,Onigiri,9.538715,Devil,99.8275862,None,1.1855037,Happy,12.2151899,Collar,7.8561737,None,1.0614115,None,1.0199049,7,156.7262468
812,Pierre Fischer,Blue,6.0883281,Dollar Eyes,68.9285714,Gray Striped,9.6661102,Fish Bowl,9.0327613,Unicorn Tiara,33.4682081,None,1.1855037,Very Angry,16.4957265,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,156.7217627
813,Lady Ada Castro,Blue,6.0883281,Blue Eyes,8.4034833,White,9.368932,Fish Bowl,9.0327613,Crown,93.3870968,None,1.1855037,Fangs,17.439759,Collar,7.8561737,None,1.0614115,None,1.0199049,7,156.6979347
814,Sir Alex Robertson,Orange,5.926305,Yellow Eyes,6.505618,Pink,10.1757469,Onigiri,9.538715,Devil,99.8275862,None,1.1855037,Growling,11.4201183,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,156.65894980000002
815,Tommy DeJardan,Green,5.9445585,Very Angry,9.8974359,Striped,10,None,19.5608108,Wizard Hat,56.7647059,None,1.1855037,Mustache,40.2083333,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,6,156.6219582
816,Petey Perez,Orange,5.926305,Scar Crystal Eye,47.4590164,Dark Gray Striped,9.5860927,Daruma,20.3873239,Chef Hat,23.4412955,None,1.1855037,Normal,12.9820628,Lobster Bib,31.6393443,None,1.0614115,None,1.0199049,7,156.54284109999998
817,Lord Solomon Roy,Blue,6.0883281,Green Eyes,6.3977901,Siamese,19.2358804,Milk,9.6822742,Party Hat,15.4812834,Diver,18.5576923,Snorkel,18.5576923,Royal Cloak,50.7894737,None,1.0614115,None,1.0199049,8,156.22552729999998
818,Wanda Cooper,Red,6.0819328,Yellow Eyes,6.505618,Black,9.5702479,Onigiri,9.538715,Devil,99.8275862,None,1.1855037,Serious,12.0876827,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,156.15626
819,Archie Nakamura,Purple,6.1269841,Blue Eyes,8.4034833,Crystal,32.7118644,Machete,38.8590604,Cap,17.1810089,None,1.1855037,Beard,40.2083333,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,156.03521179999998
820,Dante Federov,Green,5.9445585,Cute Eyes,9.9313894,Tricolor,20.6785714,None,19.5608108,None,2.5506608,None,1.1855037,Growling,11.4201183,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,5,155.9708114
821,Weezey Williams,Purple,6.1269841,Very Angry,9.8974359,Black,9.5702479,Beer,41.0638298,Halo,20.8273381,None,1.1855037,Tongue Out,12.5053996,Wizard Robe,50.7894737,None,1.0614115,None,1.0199049,7,155.9021096
822,King Ziggy,Orange,5.926305,Closed,25.5066079,Bicolor,10,Chicken,9.3236715,Pharaoh Headdress,73.2911392,None,1.1855037,Serious,12.0876827,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,155.8780189
823,Gregory Kozak,Green,5.9445585,Blue Eyes,8.4034833,Tricolor,20.6785714,None,19.5608108,None,2.5506608,Groucho,42.2627737,Hidden,24.6382979,Hawaiian Shirt,7.9206566,Devil Tail,20.8273381,None,1.0199049,7,155.6616364
824,Smokey MacDonald,Purple,6.1269841,Yellow Eyes,6.505618,Dark Gray Striped,9.5860927,Pizza,9.4146341,Chef Hat,23.4412955,Clown,19.1721854,Clown,19.1721854,Wizard Robe,50.7894737,None,1.0614115,None,1.0199049,8,155.6435817
825,Dr. Maximus Lund,Purple,6.1269841,Green Eyes,6.3977901,Striped,10,None,19.5608108,None,2.5506608,None,1.1855037,Fangs,17.439759,Suit,15.038961,None,1.0614115,None,1.0199049,5,155.5765911
826,Caesar Idol,Red,6.0819328,Very Angry,9.8974359,Dark Gray Striped,9.5860927,Wand,38.0921053,Chef Hat,23.4412955,None,1.1855037,Tongue Out,12.5053996,Wizard Robe,50.7894737,None,1.0614115,None,1.0199049,7,155.515136
827,Ricardo Otto,Green,5.9445585,Dollar Eyes,68.9285714,Striped,10,Chicken,9.3236715,Straw Hat,15.9504132,None,1.1855037,Happy,12.2151899,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,155.45481949999999
828,Elizabeth Campbell,Purple,6.1269841,Blue Eyes,8.4034833,Bicolor,10,Wand,38.0921053,Chef Hat,23.4412955,None,1.1855037,Cigar,56.7647059,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,155.3730515
829,Snowball Gomez,Orange,5.926305,Closed,25.5066079,Orange Striped,10.0520833,Wand,38.0921053,Beanie,16.7826087,None,1.1855037,Smiling,12.6695842,Chef,13.8848921,Devil Tail,20.8273381,None,1.0199049,8,155.30072959999998
830,Juno Summers,Orange,5.926305,Scar Crystal Eye,47.4590164,Gray Striped,9.6661102,Pizza,9.4146341,Wizard Hat,56.7647059,None,1.1855037,Normal,12.9820628,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,155.25489149999999
831,Mrs. Sally Howard,Orange,5.926305,Blue Eyes,8.4034833,Dark Gray Striped,9.5860927,Onigiri,9.538715,Party Hat,15.4812834,Groucho,42.2627737,Hidden,24.6382979,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,8,155.24307829999998
832,Joe DuPont,Purple,6.1269841,Dollar Eyes,68.9285714,Bicolor,10,Knife and Fork,10.087108,Chef Hat,23.4412955,None,1.1855037,Very Angry,16.4957265,Suit,15.038961,None,1.0614115,None,1.0199049,7,155.24004699999998
833,Mr. Timmy Pickles,Red,6.0819328,Eye Patch,36.6455696,Gray Striped,9.6661102,Daruma,20.3873239,Wizard Hat,56.7647059,None,1.1855037,Smiling,12.6695842,Collar,7.8561737,None,1.0614115,None,1.0199049,7,155.1928008
834,Prince Hercules Robertson,Purple,6.1269841,Green Eyes,6.3977901,Tricolor,20.6785714,Machete,38.8590604,Sombrero,15.078125,None,1.1855037,Serious,12.0876827,Royal Cloak,50.7894737,None,1.0614115,None,1.0199049,7,155.1390879
835,Jimbo Schmidt,Green,5.9445585,Green Eyes,6.3977901,Crystal,32.7118644,None,19.5608108,Fire Bucket,16.8804665,None,1.1855037,Very Angry,16.4957265,Wizard Robe,50.7894737,None,1.0614115,None,1.0199049,6,155.1061477
836,Lil' Miss Weezey Gomez,Yellow,6.1991435,Blue and Yellow,25.5066079,Crystal,32.7118644,Machete,38.8590604,Party Hat,15.4812834,None,1.1855037,Very Angry,16.4957265,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,154.99629869999998
837,Boo Magoo,Yellow,6.1991435,Cute Eyes,9.9313894,Striped,10,Game Boy,64.3333333,Sombrero,15.078125,None,1.1855037,Growling,11.4201183,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,154.9812373
838,Bingo Ball,Red,6.0819328,Very Angry,9.8974359,Gray Striped,9.6661102,Beer,41.0638298,Unicorn Tiara,33.4682081,None,1.1855037,Bubble Gum,42.2627737,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,154.96578309999998
839,Lady Rosanne the Second,Blue,6.0883281,Green Eyes,6.3977901,Gold,38.6,Pizza,9.4146341,None,2.5506608,Diver,18.5576923,Snorkel,18.5576923,Royal Cloak,50.7894737,None,1.0614115,None,1.0199049,7,154.8921682
840,Biscuit Cat,Yellow,6.1991435,White Eyes,27.5714286,Dark Gray Striped,9.5860927,Taiyaki,9.1759113,Pirate Hat,41.0638298,None,1.1855037,Bubble Gum,42.2627737,Chef,13.8848921,None,1.0614115,None,1.0199049,7,154.8654722
841,Adam Wagner,Purple,6.1269841,Yellow Eyes,6.505618,Tricolor,20.6785714,None,19.5608108,None,2.5506608,None,1.1855037,Normal,12.9820628,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,5,154.78698980000001
842,Queen Asia Lardhi,Red,6.0819328,Very Angry,9.8974359,Tricolor,20.6785714,Daruma,20.3873239,Pharaoh Headdress,73.2911392,None,1.1855037,Growling,11.4201183,Collar,7.8561737,None,1.0614115,None,1.0199049,7,154.7340957
843,Eva Bigglesworth,Blue,6.0883281,Fire Eyes,80.4166667,Pink,10.1757469,Onigiri,9.538715,Cap,17.1810089,None,1.1855037,Drooling,18.2649842,Collar,7.8561737,None,1.0614115,None,1.0199049,7,154.643024
844,Lord Dimitri,Yellow,6.1991435,Very Angry,9.8974359,White,9.368932,Knife and Fork,10.087108,Crown,93.3870968,None,1.1855037,Smiling,12.6695842,Collar,7.8561737,None,1.0614115,None,1.0199049,7,154.5868746
845,Clifford Nakamoto,Blue,6.0883281,Closed,25.5066079,Dark Gray Striped,9.5860927,Game Boy,64.3333333,None,2.5506608,None,1.1855037,Happy,12.2151899,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,6,154.5766844
846,Prince Benji Cat,Purple,6.1269841,Yellow Eyes,6.505618,Striped,10,Pizza,9.4146341,Crown,93.3870968,None,1.1855037,Very Angry,16.4957265,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,154.4745369
847,Luna Klein,Orange,5.926305,Very Angry,9.8974359,White,9.368932,Knife and Fork,10.087108,Wizard Hat,56.7647059,None,1.1855037,Bubble Gum,42.2627737,Suit,15.038961,None,1.0614115,None,1.0199049,7,154.467622
848,Ol' Jesse Bigglesworth,Yellow,6.1991435,Dollar Eyes,68.9285714,Crystal,32.7118644,Knife and Fork,10.087108,None,2.5506608,None,1.1855037,Normal,12.9820628,Nekkid,14.6212121,None,1.0614115,None,1.0199049,6,154.4060802
849,Snowball,Yellow,6.1991435,Green Eyes,6.3977901,Dark Gray Striped,9.5860927,Daruma,20.3873239,Unicorn Tiara,33.4682081,None,1.1855037,Beard,40.2083333,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,154.26601939999998
850,Lord Midnight Zimmerman,Green,5.9445585,Green Eyes,6.3977901,White,9.368932,Chicken,9.3236715,Crown,93.3870968,None,1.1855037,Very Angry,16.4957265,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,154.18263579999999
851,Lord Teddy Clark,Orange,5.926305,Small Pupils,9.7804054,Pink,10.1757469,Pizza,9.4146341,Crown,93.3870968,None,1.1855037,Happy,12.2151899,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,154.1642385
852,Mr. Biscuit,Yellow,6.1991435,Small Pupils,9.7804054,Black,9.5702479,Wand,38.0921053,Cap,17.1810089,None,1.1855037,Mustache,40.2083333,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,154.12365929999999
853,Princess Nala Alvarez,Red,6.0819328,Small Pupils,9.7804054,Orange Striped,10.0520833,Knife and Fork,10.087108,Crown,93.3870968,None,1.1855037,Angry,11.7444219,Collar,7.8561737,None,1.0614115,None,1.0199049,7,154.11062239999998
854,Chairwoman Ava,Blue,6.0883281,Blue Eyes,8.4034833,Bicolor,10,Beer,41.0638298,None,2.5506608,Groucho,42.2627737,Hidden,24.6382979,Suit,15.038961,None,1.0614115,None,1.0199049,7,153.9822314
855,Simba Tyson,Yellow,6.1991435,Scar Crystal Eye,47.4590164,Siamese,19.2358804,Knife and Fork,10.087108,Halo,20.8273381,None,1.1855037,Serious,12.0876827,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,153.9152969
856,Joy Magoo,Yellow,6.1991435,Yellow Eyes,6.505618,Gray Striped,9.6661102,Wand,38.0921053,Pirate Hat,41.0638298,None,1.1855037,Serious,12.0876827,Collar,7.8561737,Devil Tail,20.8273381,None,1.0199049,8,153.8572063
857,Leonard Campbell,Red,6.0819328,Star Glasses,22.4418605,White,9.368932,Nerf Guns,42.8888889,None,2.5506608,None,1.1855037,Cigar,56.7647059,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,6,153.845515
858,Bert Miller,Orange,5.926305,Fire Eyes,80.4166667,White,9.368932,Taiyaki,9.1759113,Cap,17.1810089,None,1.1855037,Smiling,12.6695842,Chef,13.8848921,None,1.0614115,None,1.0199049,7,153.74470069999998
859,Clifford Summers,Blue,6.0883281,Small Pupils,9.7804054,Orange Striped,10.0520833,Nerf Guns,42.8888889,Fire Bucket,16.8804665,None,1.1855037,Serious,12.0876827,Wizard Robe,50.7894737,None,1.0614115,None,1.0199049,7,153.6887291
860,Archie Lardhi,Purple,6.1269841,Blue Eyes,8.4034833,Gray Striped,9.6661102,Onigiri,9.538715,Unicorn Tiara,33.4682081,Groucho,42.2627737,Hidden,24.6382979,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,8,153.683145
861,Germaine DuPont,Purple,6.1269841,Yellow Eyes,6.505618,Black,9.5702479,Game Boy,64.3333333,Beanie,16.7826087,None,1.1855037,Happy,12.2151899,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,153.5531097
862,Ol' Pierre Sawyer,Red,6.0819328,Blue Eyes,8.4034833,Orange Striped,10.0520833,Chicken,9.3236715,Unicorn Tiara,33.4682081,Groucho,42.2627737,Hidden,24.6382979,Collar,7.8561737,None,1.0614115,None,1.0199049,8,153.52173709999997
863,Teddy Summers,Blue,6.0883281,Yellow Eyes,6.505618,Tricolor,20.6785714,None,19.5608108,None,2.5506608,None,1.1855037,Serious,12.0876827,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,5,153.35637400000002
864,Ol' Lou,Green,5.9445585,Blue and Yellow,25.5066079,Orange Striped,10.0520833,Fish Bowl,9.0327613,Unicorn Tiara,33.4682081,None,1.1855037,Cigar,56.7647059,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,153.2944176
865,Augustine Martin,Orange,5.926305,Dollar Eyes,68.9285714,Orange Striped,10.0520833,Taiyaki,9.1759113,Unicorn Tiara,33.4682081,None,1.1855037,Smiling,12.6695842,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,153.26272039999998
866,Bella Wagner,Yellow,6.1991435,Blue Eyes,8.4034833,Orange Striped,10.0520833,Pizza,9.4146341,Headphones,32.7118644,Groucho,42.2627737,Hidden,24.6382979,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,8,153.2608529
867,Midnight Jameal,Red,6.0819328,Blue Eyes,8.4034833,Striped,10,Fish Bowl,9.0327613,Unicorn Tiara,33.4682081,Groucho,42.2627737,Hidden,24.6382979,Collar,7.8561737,None,1.0614115,None,1.0199049,8,153.1787436
868,Cheshire Howard,Purple,6.1269841,Fire Eyes,80.4166667,White,9.368932,Fish Bowl,9.0327613,Chef Hat,23.4412955,None,1.1855037,Angry,11.7444219,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,153.17311859999998
869,Princess Elizabeth Howard the First,Green,5.9445585,Small Pupils,9.7804054,Pink,10.1757469,Pizza,9.4146341,Crown,93.3870968,None,1.1855037,Growling,11.4201183,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,153.16461710000002
870,Ellie Jefferson,Blue,6.0883281,Blue and Yellow,25.5066079,Orange Striped,10.0520833,Knife and Fork,10.087108,Chef Hat,23.4412955,None,1.1855037,Smiling,12.6695842,Scuba Suit,32.8977273,Devil Tail,20.8273381,None,1.0199049,8,153.12927739999998
