Rank,Name,Background,BackgroundWeight,Eyes,EyesWeight,Fur,FurWeight,Hands,HandsWeight,Hat,HatWeight,Mask,MaskWeight,Mouth,MouthWeight,Outfit,OutfitWeight,Tail,TailWeight,Wings,WingsWeight,TraitCount,Weighting
1235,Boo MacDonald,Purple,6.1490751,Yellow Eyes,6.4954023,Bicolor,10.1091234,Wand,37.6733333,Chef Hat,23.6443515,None,1.184696,Beard,40.3642857,Collar,7.8595271,None,1.0618189,None,1.0200361,7,137.420531
1236,Mr. Damion Howard,Green,5.9798942,Green Eyes,6.4362187,Gold,38.4421769,Milk,9.5779661,Halo,21.0074349,Diver,18.5278689,Snorkel,18.5278689,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,8,137.3999563
1237,Laurielle Hardy,Yellow,6.1290672,Blue and Yellow,25.3408072,Dark Gray Striped,9.6105442,Pizza,9.4026622,Headphones,32.1079545,None,1.184696,Bubble Gum,41.5514706,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,137.3988738
1238,Ol' Archie McIver,Red,6.056806,Yellow Eyes,6.4954023,Gray Striped,9.6929674,Beer,41.2481752,Beanie,16.6696165,Clown,19.1559322,Clown,19.1559322,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,8,137.3753595
1239,Princess Lilly Ivanov,Yellow,6.1290672,Green Eyes,6.4362187,Tricolor,20.7757353,Milk,9.5779661,None,2.5454955,Diver,18.5278689,Snorkel,18.5278689,Royal Cloak,50.9099099,None,1.0618189,None,1.0200361,7,137.3708671
1240,Isis McIver,Blue,6.1490751,Blue Eyes,8.4977444,Dark Gray Striped,9.6105442,Chicken,9.3870432,Straw Hat,16.0997151,Groucho,43.4692308,Hidden,25.2276786,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,8,137.3415591
1241,Sam Magillicutty,Yellow,6.1290672,Closed,25.3408072,Striped,10.0195035,Nerf Guns,42.4887218,Party Hat,15.3559783,None,1.184696,Fangs,17.6043614,Suit,15.272973,None,1.0618189,None,1.0200361,7,137.33684499999998
1242,Ol' Winston Wang,Red,6.056806,Star Glasses,22.2480315,Gold,38.4421769,Pizza,9.4026622,Beanie,16.6696165,None,1.184696,Growling,11.3473896,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,137.26736279999997
1243,Sapphire Lee,Blue,6.1490751,Blue Eyes,8.4977444,Striped,10.0195035,Chicken,9.3870432,Sombrero,15.150134,Groucho,43.4692308,Hidden,25.2276786,Collar,7.8595271,None,1.0618189,None,1.0200361,8,137.2444539
1244,Sam Popov,Purple,6.1490751,White Eyes,27.5658537,Black,9.529511,Knife and Fork,10.0373002,Fire Bucket,17.1242424,None,1.184696,Angry,11.6756198,Wizard Robe,50.0088496,None,1.0618189,None,1.0200361,7,137.21588439999996
1245,Alan Denver,Red,6.056806,Blue Eyes,8.4977444,Bicolor,10.1091234,Taiyaki,9.2791461,Sombrero,15.150134,Groucho,43.4692308,Hidden,25.2276786,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,8,137.2000467
1246,Isra Tanaka,Blue,6.1490751,Green Eyes,6.4362187,White,9.2487725,Wand,37.6733333,Halo,21.0074349,Diver,18.5278689,Snorkel,18.5278689,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,8,137.1860248
1247,Amelia Abawi,Red,6.056806,Blue Eyes,8.4977444,Pink,10.181982,Taiyaki,9.2791461,None,2.5454955,Groucho,43.4692308,Hidden,25.2276786,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,137.17406749999998
1248,King Pierre Popov,Blue,6.1490751,Yellow Eyes,6.4954023,Orange Striped,10.0373002,Milk,9.5779661,Pharaoh Headdress,73.3896104,None,1.184696,Drooling,18.2290323,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,137.13475429999997
1249,Petey Fernandez,Purple,6.1490751,Yellow Eyes,6.4954023,Dark Gray Striped,9.6105442,Taiyaki,9.2791461,Headphones,32.1079545,None,1.184696,Beard,40.3642857,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,137.10708799999998
1250,Boots Lund,Green,5.9798942,Green Eyes,6.4362187,Pink,10.181982,Skateboard,34.882716,Chef Hat,23.6443515,Diver,18.5278689,Snorkel,18.5278689,Hoodie,7.406291,None,1.0618189,None,1.0200361,8,137.0717084
1251,Lightning Gomez,Blue,6.1490751,Fire Eyes,83.1029412,Dark Gray Striped,9.6105442,Pizza,9.4026622,None,2.5454955,None,1.184696,Serious,12.0747863,Collar,7.8595271,None,1.0618189,None,1.0200361,6,137.0579438
1252,Mellow Popov,Purple,6.1490751,Blue Eyes,8.4977444,Black,9.529511,Pizza,9.4026622,Sombrero,15.150134,Groucho,43.4692308,Hidden,25.2276786,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,8,137.0414886
1253,Poppy Magee,Orange,5.9110879,Small Pupils,9.7431034,Tricolor,20.7757353,Pizza,9.4026622,Chef Hat,23.6443515,None,1.184696,Happy,12.4197802,Wizard Robe,50.0088496,None,1.0618189,None,1.0200361,7,137.0310027
1254,Hercules Abawi,Orange,5.9110879,Fire Eyes,83.1029412,White,9.2487725,Onigiri,9.497479,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,6,136.9914911
1255,Isis Muncher,Purple,6.1490751,Green Eyes,6.4362187,Siamese,19.2210884,Wand,37.6733333,Headphones,32.1079545,None,1.184696,Very Angry,16.3797101,Chef,13.8504902,None,1.0618189,None,1.0200361,7,136.9433029
1256,Cutie Pie Smith,Red,6.056806,Green Eyes,6.4362187,Tricolor,20.7757353,Fish Bowl,9.1145161,Headphones,32.1079545,Diver,18.5278689,Snorkel,18.5278689,Chef,13.8504902,None,1.0618189,None,1.0200361,8,136.8819758
1257,Duchess Alvarez,Yellow,6.1290672,Cute Eyes,9.8966725,Gold,38.4421769,Fish Bowl,9.1145161,None,2.5454955,None,1.184696,Cigar,56.51,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,6,136.8765066
1258,Gizmo Popov,Orange,5.9110879,Blue Eyes,8.4977444,Striped,10.0195035,Taiyaki,9.2791461,None,2.5454955,Groucho,43.4692308,Hidden,25.2276786,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,136.86587089999998
1259,Mrs. Athena Murphy,Red,6.056806,Green Eyes,6.4362187,Gold,38.4421769,Onigiri,9.497479,None,2.5454955,Diver,18.5278689,Snorkel,18.5278689,Scuba Suit,32.8546512,None,1.0618189,None,1.0200361,7,136.82930169999997
1260,Theodore Popov,Red,6.056806,Blue Eyes,8.4977444,Bicolor,10.1091234,Pizza,9.4026622,Sombrero,15.150134,Groucho,43.4692308,Hidden,25.2276786,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,8,136.81390710000002
1261,Lil' Miss Duchess Papageorgio,Red,6.056806,Blue Eyes,8.4977444,Bicolor,10.1091234,Chicken,9.3870432,Sombrero,15.150134,Groucho,43.4692308,Hidden,25.2276786,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,8,136.7982881
1262,Lucy MacDonald,Red,6.056806,Green Eyes,6.4362187,Striped,10.0195035,Beer,41.2481752,Pirate Hat,40.9492754,None,1.184696,Angry,11.6756198,Suit,15.272973,None,1.0618189,None,1.0200361,7,136.78400419999997
1263,Lord Georgie Davis,Red,6.056806,Cute Eyes,9.8966725,Black,9.529511,Daruma,20.3273381,Beanie,16.6696165,None,1.184696,Drooling,18.2290323,Royal Cloak,50.9099099,None,1.0618189,None,1.0200361,7,136.7443189
1264,Casey,Blue,6.1490751,Very Angry,9.8966725,Pink,10.181982,Knife and Fork,10.0373002,None,2.5454955,None,1.184696,Bubble Gum,41.5514706,Wizard Robe,50.0088496,None,1.0618189,None,1.0200361,6,136.6837577
1265,Smokey Martinez,Blue,6.1490751,Blue Eyes,8.4977444,Striped,10.0195035,Taiyaki,9.2791461,Sombrero,15.150134,Groucho,43.4692308,Hidden,25.2276786,Hoodie,7.406291,None,1.0618189,None,1.0200361,8,136.6833207
1266,Ellie,Yellow,6.1290672,Dollar Eyes,67.2738095,White,9.2487725,Pizza,9.4026622,Sombrero,15.150134,None,1.184696,Very Angry,16.3797101,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,7,136.63525429999996
1267,Lola MacDonald,Green,5.9798942,Blue and Yellow,25.3408072,Orange Striped,10.0373002,Nerf Guns,42.4887218,Party Hat,15.3559783,None,1.184696,Fangs,17.6043614,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,136.5723921
1268,Archie Adams,Yellow,6.1290672,Fire Eyes,83.1029412,Black,9.529511,Pizza,9.4026622,None,2.5454955,None,1.184696,Angry,11.6756198,Collar,7.8595271,None,1.0618189,None,1.0200361,6,136.5577362
1269,Jesse Pinkman,Blue,6.1490751,Yellow Eyes,6.4954023,White,9.2487725,Wand,37.6733333,Fire Bucket,17.1242424,None,1.184696,Mustache,40.0780142,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,136.5341688
1270,Lady Rosanne DeJardan,Blue,6.1490751,Star Glasses,22.2480315,Gray Striped,9.6929674,Daruma,20.3273381,None,2.5454955,None,1.184696,Drooling,18.2290323,Royal Cloak,50.9099099,None,1.0618189,None,1.0200361,6,136.414762
1271,Eva DuPont,Yellow,6.1290672,Yellow Eyes,6.4954023,Pink,10.181982,Game Boy,67.2738095,Straw Hat,16.0997151,None,1.184696,Fangs,17.6043614,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,136.31606109999998
1272,Dolph Hardy,Orange,5.9110879,Eye Patch,35.7658228,Dark Gray Striped,9.6105442,Wand,37.6733333,Straw Hat,16.0997151,None,1.184696,Drooling,18.2290323,Collar,7.8595271,None,1.0618189,None,1.0200361,7,136.27449529999998
1273,Nala Campbell,Purple,6.1490751,Green Eyes,6.4362187,Tricolor,20.7757353,Taiyaki,9.2791461,None,2.5454955,Diver,18.5278689,Snorkel,18.5278689,Wizard Robe,50.0088496,None,1.0618189,None,1.0200361,7,136.19099469999998
1274,Maria Zimmerman,Red,6.056806,Green Eyes,6.4362187,Dark Gray Striped,9.6105442,Wand,37.6733333,None,2.5454955,Diver,18.5278689,Snorkel,18.5278689,Scuba Suit,32.8546512,None,1.0618189,None,1.0200361,7,136.17352329999997
1275,Lady Farrah Campbell,Blue,6.1490751,Very Angry,9.8966725,White,9.2487725,Taiyaki,9.2791461,Unicorn Tiara,33.8383234,None,1.184696,Angry,11.6756198,Royal Cloak,50.9099099,None,1.0618189,None,1.0200361,7,136.12295189999998
1276,Elizabeth Jefferson,Yellow,6.1290672,Fire Eyes,83.1029412,Dark Gray Striped,9.6105442,Taiyaki,9.2791461,None,2.5454955,None,1.184696,Angry,11.6756198,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,6,136.0717367
1277,Zoe Doolittle,Purple,6.1490751,Yellow Eyes,6.4954023,Gold,38.4421769,Fish Bowl,9.1145161,Fire Bucket,17.1242424,None,1.184696,Drooling,18.2290323,Cardano Tshirt,8.1309353,Devil Tail,20.7757353,None,1.0200361,8,136.06851
1278,Lady Kiki,Yellow,6.1290672,Very Angry,9.8966725,Siamese,19.2210884,Milk,9.5779661,None,2.5454955,None,1.184696,Normal,12.9313501,Royal Cloak,50.9099099,Devil Tail,20.7757353,None,1.0200361,7,136.0508987
1279,Juno Wagner,Blue,6.1490751,White Eyes,27.5658537,Dark Gray Striped,9.6105442,Skateboard,34.882716,None,2.5454955,None,1.184696,Bubble Gum,41.5514706,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,6,136.0340778
1280,Farrah Sherwin,Purple,6.1490751,Green Eyes,6.4362187,Striped,10.0195035,Skateboard,34.882716,Party Hat,15.3559783,Diver,18.5278689,Snorkel,18.5278689,Nekkid,14.6398964,None,1.0618189,None,1.0200361,8,136.02364300000002
1281,Jesse DuPont,Orange,5.9110879,Blue Eyes,8.4977444,Siamese,19.2210884,Chicken,9.3870432,Straw Hat,16.0997151,None,1.184696,Beard,40.3642857,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,136.0008417
1282,Rachelle Leblanc,Blue,6.1490751,Yellow Eyes,6.4954023,Gold,38.4421769,Knife and Fork,10.0373002,Fire Bucket,17.1242424,Clown,19.1559322,Clown,19.1559322,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,8,135.9702447
1283,Coco Robertson,Green,5.9798942,Yellow Eyes,6.4954023,Black,9.529511,Machete,38.9724138,Cap,17.1762918,Clown,19.1559322,Clown,19.1559322,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,8,135.87556089999998
1284,Ronny Federov,Orange,5.9110879,Star Glasses,22.2480315,White,9.2487725,Skateboard,34.882716,Party Hat,15.3559783,None,1.184696,Angry,11.6756198,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,135.84208299999997
1285,Hercules Tyson,Purple,6.1490751,Yellow Eyes,6.4954023,White,9.2487725,Fish Bowl,9.1145161,Pirate Hat,40.9492754,Clown,19.1559322,Clown,19.1559322,Chef,13.8504902,None,1.0618189,None,1.0200361,8,135.6039132
1286,Cheshire Fernandez,Orange,5.9110879,Dollar Eyes,67.2738095,Striped,10.0195035,Knife and Fork,10.0373002,Beanie,16.6696165,None,1.184696,Happy,12.4197802,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,135.5874657
1287,James Alvarez,Purple,6.1490751,Very Angry,9.8966725,Pink,10.181982,Game Boy,67.2738095,Fire Bucket,17.1242424,None,1.184696,Angry,11.6756198,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,135.5577692
1288,Dimitri Berger,Orange,5.9110879,Yellow Eyes,6.4954023,Gold,38.4421769,Wand,37.6733333,Beanie,16.6696165,None,1.184696,Growling,11.3473896,Chef,13.8504902,None,1.0618189,None,1.0200361,7,135.51492929999998
1289,Amelia Adams,Yellow,6.1290672,Star Glasses,22.2480315,Crystal,33.2411765,Chicken,9.3870432,Unicorn Tiara,33.8383234,None,1.184696,Fangs,17.6043614,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,7,135.499102
1290,Oliver Pickles,Red,6.056806,Yellow Eyes,6.4954023,Gray Striped,9.6929674,Nerf Guns,42.4887218,Fire Bucket,17.1242424,None,1.184696,Beard,40.3642857,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,135.4787935
1291,Maximus Martinez,Orange,5.9110879,Blue and Yellow,25.3408072,Crystal,33.2411765,Onigiri,9.497479,Beanie,16.6696165,None,1.184696,Angry,11.6756198,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,135.436467
1292,Alex Federov,Orange,5.9110879,Yellow Eyes,6.4954023,Gray Striped,9.6929674,Machete,38.9724138,Fire Bucket,17.1242424,Clown,19.1559322,Clown,19.1559322,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,8,135.4085059
1293,Cola Miller,Red,6.056806,Blue Eyes,8.4977444,Gold,38.4421769,Beer,41.2481752,None,2.5454955,None,1.184696,Fangs,17.6043614,Nekkid,14.6398964,None,1.0618189,None,1.0200361,6,135.347568
1294,Professor Milton Wang Ph.D.,Yellow,6.1290672,Star Glasses,22.2480315,Tricolor,20.7757353,None,19.419244,Unicorn Tiara,33.8383234,None,1.184696,Growling,11.3473896,Suit,15.272973,None,1.0618189,None,1.0200361,6,135.3436762
1295,Bert Fischer,Yellow,6.1290672,Star Glasses,22.2480315,Black,9.529511,Machete,38.9724138,Unicorn Tiara,33.8383234,None,1.184696,Serious,12.0747863,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,135.33357629999998
1296,Pearl Otto,Yellow,6.1290672,White Eyes,27.5658537,Orange Striped,10.0373002,Pizza,9.4026622,Chef Hat,23.6443515,None,1.184696,Drooling,18.2290323,Hawaiian Shirt,7.9256662,Devil Tail,20.7757353,None,1.0200361,8,135.31706290000002
1297,Jesse Klein,Orange,5.9110879,White Eyes,27.5658537,Black,9.529511,Chicken,9.3870432,Straw Hat,16.0997151,None,1.184696,Angry,11.6756198,Wizard Robe,50.0088496,None,1.0618189,None,1.0200361,7,135.30311289999997
1298,Mr. Stephan Tanaka,Yellow,6.1290672,Green Eyes,6.4362187,Gold,38.4421769,Taiyaki,9.2791461,None,2.5454955,Diver,18.5278689,Snorkel,18.5278689,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,135.2230232
1299,Lou Idol,Blue,6.1490751,Green Eyes,6.4362187,Orange Striped,10.0373002,Beer,41.2481752,Party Hat,15.3559783,Diver,18.5278689,Snorkel,18.5278689,Hoodie,7.406291,None,1.0618189,None,1.0200361,8,135.1732935
1300,King Thor Baldwin,Blue,6.1490751,Very Angry,9.8966725,Pink,10.181982,Taiyaki,9.2791461,Pharaoh Headdress,73.3896104,None,1.184696,Normal,12.9313501,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,135.08420409999997
1301,Tony Roy,Purple,6.1490751,Green Eyes,6.4362187,Bicolor,10.1091234,Onigiri,9.497479,Sombrero,15.150134,None,1.184696,Mustache,40.0780142,Suit,15.272973,Devil Tail,20.7757353,None,1.0200361,8,135.07614700000002
1302,Isis Johnson,Yellow,6.1290672,Blue Eyes,8.4977444,Striped,10.0195035,None,19.419244,None,2.5454955,Groucho,43.4692308,Hidden,25.2276786,Nekkid,14.6398964,None,1.0618189,None,1.0200361,6,135.07607660000002
1303,Oliver Hardy,Yellow,6.1290672,Cute Eyes,9.8966725,White,9.2487725,None,19.419244,Pirate Hat,40.9492754,None,1.184696,Angry,11.6756198,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,6,135.026008
1304,Thor Williams,Yellow,6.1290672,Yellow Eyes,6.4954023,Orange Striped,10.0373002,Fish Bowl,9.1145161,Chef Hat,23.6443515,None,1.184696,Bubble Gum,41.5514706,Scuba Suit,32.8546512,None,1.0618189,None,1.0200361,7,134.9521917
1305,Mrs. Cheshire,Green,5.9798942,Yellow Eyes,6.4954023,Pink,10.181982,Nerf Guns,42.4887218,Sombrero,15.150134,None,1.184696,Bubble Gum,41.5514706,Collar,7.8595271,None,1.0618189,None,1.0200361,7,134.83256459999998
1306,Kassy,Yellow,6.1290672,Scar Crystal Eye,47.8898305,Bicolor,10.1091234,Skateboard,34.882716,None,2.5454955,None,1.184696,Angry,11.6756198,Suit,15.272973,None,1.0618189,None,1.0200361,6,134.81773760000002
1307,Madam Ethel Cat,Yellow,6.1290672,Dollar Eyes,67.2738095,Striped,10.0195035,Milk,9.5779661,Cap,17.1762918,None,1.184696,Serious,12.0747863,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,134.79286749999997
1308,Austin Boutlier,Red,6.056806,Green Eyes,6.4362187,Gray Striped,9.6929674,Daruma,20.3273381,Party Hat,15.3559783,None,1.184696,Cigar,56.51,Suit,15.272973,None,1.0618189,None,1.0200361,7,134.7777141
1309,Madam Molly MacDonald,Blue,6.1490751,Very Angry,9.8966725,Siamese,19.2210884,Knife and Fork,10.0373002,Straw Hat,16.0997151,None,1.184696,Drooling,18.2290323,Wizard Robe,50.0088496,None,1.0618189,None,1.0200361,7,134.7671658
1310,Princess Beatrix McGee,Green,5.9798942,Blue Eyes,8.4977444,Pink,10.181982,None,19.419244,Halo,21.0074349,None,1.184696,Happy,12.4197802,Royal Cloak,50.9099099,None,1.0618189,None,1.0200361,6,134.72890180000002
1311,Jasmine McGee,Blue,6.1490751,Green Eyes,6.4362187,Crystal,33.2411765,Knife and Fork,10.0373002,Halo,21.0074349,None,1.184696,Fangs,17.6043614,Collar,7.8595271,Devil Tail,20.7757353,None,1.0200361,8,134.71822350000002
1312,Garfield Denver,Orange,5.9110879,White Eyes,27.5658537,Tricolor,20.7757353,Milk,9.5779661,None,2.5454955,None,1.184696,Serious,12.0747863,Lobster Bib,31.3944444,Devil Tail,20.7757353,None,1.0200361,7,134.6847182
1313,Princess Emery,Yellow,6.1290672,Blue Eyes,8.4977444,Dark Gray Striped,9.6105442,Machete,38.9724138,None,2.5454955,None,1.184696,Angry,11.6756198,Royal Cloak,50.9099099,None,1.0618189,None,1.0200361,6,134.653707
1314,Ol' Snowball Campbell,Purple,6.1490751,Closed,25.3408072,Siamese,19.2210884,Pizza,9.4026622,Fire Bucket,17.1242424,None,1.184696,Fangs,17.6043614,Hawaiian,7.4160105,Devil Tail,20.7757353,None,1.0200361,8,134.64137680000002
1315,Fernando Muncher,Purple,6.1490751,Green Eyes,6.4362187,Gray Striped,9.6929674,None,19.419244,Sombrero,15.150134,None,1.184696,Mustache,40.0780142,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,6,134.63301
1316,Jimbo Lund,Yellow,6.1290672,Very Angry,9.8966725,White,9.2487725,Wand,37.6733333,Straw Hat,16.0997151,None,1.184696,Fangs,17.6043614,Scuba Suit,32.8546512,None,1.0618189,None,1.0200361,7,134.63200579999997
1317,Mrs. Julie Fernandez,Red,6.056806,Closed,25.3408072,Orange Striped,10.0373002,Daruma,20.3273381,None,2.5454955,None,1.184696,Cigar,56.51,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,6,134.5466697
1318,Manuel Wagner,Purple,6.1490751,Dollar Eyes,67.2738095,White,9.2487725,Taiyaki,9.2791461,Beanie,16.6696165,None,1.184696,Normal,12.9313501,Collar,7.8595271,None,1.0618189,None,1.0200361,7,134.5367295
1319,Autumn Denver,Yellow,6.1290672,Dollar Eyes,67.2738095,Orange Striped,10.0373002,Onigiri,9.497479,Cap,17.1762918,None,1.184696,Growling,11.3473896,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,7,134.51243609999997
1320,Kassy Winters,Green,5.9798942,Small Pupils,9.7431034,Tricolor,20.7757353,Fish Bowl,9.1145161,Chef Hat,23.6443515,None,1.184696,Drooling,18.2290323,Nekkid,14.6398964,Devil Tail,20.7757353,None,1.0200361,8,134.5096588
1321,Madam Tabby Papageorgio,Green,5.9798942,Cute Eyes,9.8966725,Pink,10.181982,Beer,41.2481752,Fire Bucket,17.1242424,None,1.184696,Serious,12.0747863,Scuba Suit,32.8546512,None,1.0618189,None,1.0200361,7,134.48583639999998
1322,Pippa Wang,Orange,5.9110879,Green Eyes,6.4362187,Striped,10.0195035,Machete,38.9724138,Pirate Hat,40.9492754,None,1.184696,Happy,12.4197802,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,134.47360849999998
1323,Amelia Catman,Purple,6.1490751,Star Glasses,22.2480315,Striped,10.0195035,Game Boy,67.2738095,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,6,134.4119744
1324,Sir Fernando Alvarez,Orange,5.9110879,Cute Eyes,9.8966725,Pink,10.181982,Machete,38.9724138,Straw Hat,16.0997151,None,1.184696,Beard,40.3642857,Collar,7.8595271,None,1.0618189,None,1.0200361,7,134.41111669999998
1325,Stephan Ball,Red,6.056806,Dollar Eyes,67.2738095,Black,9.529511,Onigiri,9.497479,Beanie,16.6696165,None,1.184696,Serious,12.0747863,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,134.35837619999998
1326,Milton McKenzie,Blue,6.1490751,Green Eyes,6.4362187,Tricolor,20.7757353,Fish Bowl,9.1145161,Party Hat,15.3559783,Diver,18.5278689,Snorkel,18.5278689,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,8,134.347026
1327,Lolo Magee,Orange,5.9110879,Star Glasses,22.2480315,Pink,10.181982,Game Boy,67.2738095,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,6,134.3364657
1328,Simon Jameal,Green,5.9798942,Blue and Yellow,25.3408072,Bicolor,10.1091234,Fish Bowl,9.1145161,Chef Hat,23.6443515,None,1.184696,Beard,40.3642857,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,134.31830709999997
1329,Germaine MacDonald,Green,5.9798942,Blue Eyes,8.4977444,Black,9.529511,Beer,41.2481752,Straw Hat,16.0997151,None,1.184696,Tongue Out,12.4471366,Cardano Tshirt,8.1309353,Devil Tail,20.7757353,None,1.0200361,8,134.31624140000002
1330,Snowball Murphy,Purple,6.1490751,Small Pupils,9.7431034,Gray Striped,9.6929674,Machete,38.9724138,Sombrero,15.150134,None,1.184696,Bubble Gum,41.5514706,Collar,7.8595271,None,1.0618189,None,1.0200361,7,134.24412399999997
1331,Cutie Pie Kozak,Yellow,6.1290672,Dollar Eyes,67.2738095,Dark Gray Striped,9.6105442,Milk,9.5779661,Cap,17.1762918,None,1.184696,Growling,11.3473896,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,7,134.1661672
1332,Gizzabelle Bigglesworth,Orange,5.9110879,Green Eyes,6.4362187,Bicolor,10.1091234,Taiyaki,9.2791461,Halo,21.0074349,Diver,18.5278689,Snorkel,18.5278689,Scuba Suit,32.8546512,None,1.0618189,None,1.0200361,8,134.1379172
1333,Cinnamon Federov,Red,6.056806,Cute Eyes,9.8966725,Tricolor,20.7757353,Knife and Fork,10.0373002,Wizard Hat,56.51,None,1.184696,Fangs,17.6043614,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,134.13724329999997
1334,Lil' Miss Isis Nakamura,Red,6.056806,Yellow Eyes,6.4954023,Crystal,33.2411765,Chicken,9.3870432,Halo,21.0074349,Clown,19.1559322,Clown,19.1559322,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,8,134.1151798
1335,King Milton Davis,Purple,6.1490751,Very Angry,9.8966725,Dark Gray Striped,9.6105442,Knife and Fork,10.0373002,Pharaoh Headdress,73.3896104,None,1.184696,Tongue Out,12.4471366,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,134.0620626
1336,Isra Wagner,Green,5.9798942,Very Angry,9.8966725,Black,9.529511,Skateboard,34.882716,Pirate Hat,40.9492754,None,1.184696,Happy,12.4197802,Suit,15.272973,None,1.0618189,None,1.0200361,7,134.05625489999997
1337,Sam Martinez,Purple,6.1490751,Closed,25.3408072,Pink,10.181982,Nerf Guns,42.4887218,Cap,17.1762918,None,1.184696,Normal,12.9313501,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,134.033557
1338,Madam Ellie,Blue,6.1490751,Blue and Yellow,25.3408072,Black,9.529511,Machete,38.9724138,Beanie,16.6696165,None,1.184696,Fangs,17.6043614,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,134.031114
1339,Daisy Abawi,Blue,6.1490751,Yellow Eyes,6.4954023,White,9.2487725,Daruma,20.3273381,Unicorn Tiara,33.8383234,None,1.184696,Angry,11.6756198,Chef,13.8504902,Devil Tail,20.7757353,None,1.0200361,8,133.968151
1340,Chairwoman Molly Pinkman,Green,5.9798942,Very Angry,9.8966725,Crystal,33.2411765,Nerf Guns,42.4887218,None,2.5454955,None,1.184696,Drooling,18.2290323,Suit,15.272973,None,1.0618189,None,1.0200361,6,133.966878
1341,Mr. Bernard Smith,Blue,6.1490751,Yellow Eyes,6.4954023,White,9.2487725,Machete,38.9724138,Sombrero,15.150134,Clown,19.1559322,Clown,19.1559322,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,8,133.9431146
1342,Catman Jameal,Purple,6.1490751,Eye Patch,35.7658228,White,9.2487725,Knife and Fork,10.0373002,Pirate Hat,40.9492754,None,1.184696,Smiling,12.7274775,Chef,13.8504902,None,1.0618189,None,1.0200361,7,133.8536463
1343,Layla Cat,Purple,6.1490751,Small Pupils,9.7431034,Bicolor,10.1091234,Machete,38.9724138,Halo,21.0074349,None,1.184696,Growling,11.3473896,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,133.8484172
